Date,Model,Count
05-Dec-15,M81,4
05-Dec-15,M110,1
05-Dec-15,M122,15
05-Dec-15,M49,1
05-Dec-15,M35,3
05-Dec-15,M37,4
05-Dec-15,M85,15
05-Dec-15,M120,4
05-Dec-15,M33,1
05-Dec-15,M20,750
05-Dec-15,M25,975
05-Dec-15,M102,1
05-Dec-15,M88,2
05-Dec-15,M80,1
05-Dec-15,M10,34
05-Dec-15,M48,27
05-Dec-15,M1,2
05-Dec-15,M31,154
05-Dec-15,M17,30
05-Dec-15,M28,141
05-Dec-15,M52,5
05-Dec-15,M13,61
05-Dec-15,M5,300
05-Dec-15,M2,33
05-Dec-15,M44,4
05-Dec-15,M125,1
05-Dec-15,M121,36
05-Dec-15,M6,178
05-Dec-15,M7,132
04-Dec-15,M81,5
04-Dec-15,M60,3
04-Dec-15,M99,54
04-Dec-15,M30,12
04-Dec-15,M97,2
04-Dec-15,M27,3
04-Dec-15,M35,3
04-Dec-15,M120,10
04-Dec-15,M56,6
04-Dec-15,M85,11
04-Dec-15,M119,4
04-Dec-15,M125,1
04-Dec-15,M108,6
04-Dec-15,M45,134
04-Dec-15,M57,147
04-Dec-15,M51,49
04-Dec-15,M26,2
04-Dec-15,M36,4
04-Dec-15,M49,1
04-Dec-15,M44,4
04-Dec-15,M88,3
04-Dec-15,M76,68
04-Dec-15,M5,234
04-Dec-15,M69,1
04-Dec-15,M75,41
04-Dec-15,M9,57
04-Dec-15,M118,4
04-Dec-15,M59,1
04-Dec-15,M71,62
04-Dec-15,M31,144
04-Dec-15,M94,5
04-Dec-15,M20,610
04-Dec-15,M105,30
04-Dec-15,M62,29
04-Dec-15,M10,28
04-Dec-15,M25,990
04-Dec-15,M121,17
04-Dec-15,M122,6
04-Dec-15,M43,2
04-Dec-15,M52,4
04-Dec-15,M37,2
04-Dec-15,M92,2
04-Dec-15,M95,105
04-Dec-15,M2,12
04-Dec-15,M124,1
04-Dec-15,M93,24
04-Dec-15,M50,4
04-Dec-15,M38,3
04-Dec-15,M48,26
04-Dec-15,M68,10
04-Dec-15,M13,62
04-Dec-15,M98,2
04-Dec-15,M28,136
04-Dec-15,M17,36
04-Dec-15,M15,172
04-Dec-15,M6,118
04-Dec-15,M7,72
04-Dec-15,M21,242
04-Dec-15,M24,1008
04-Dec-15,M19,747
04-Dec-15,M53,2
04-Dec-15,M55,1
03-Dec-15,M62,17
03-Dec-15,M5,239
03-Dec-15,M38,1
03-Dec-15,M55,3
03-Dec-15,M94,3
03-Dec-15,M104,1
03-Dec-15,M56,5
03-Dec-15,M53,3
03-Dec-15,M30,14
03-Dec-15,M119,14
03-Dec-15,M120,8
03-Dec-15,M122,7
03-Dec-15,M106,1
03-Dec-15,M97,4
03-Dec-15,M36,1
03-Dec-15,M57,151
03-Dec-15,M108,11
03-Dec-15,M80,5
03-Dec-15,M60,2
03-Dec-15,M71,59
03-Dec-15,M121,29
03-Dec-15,M118,11
03-Dec-15,M43,3
03-Dec-15,M25,975
03-Dec-15,M9,41
03-Dec-15,M99,49
03-Dec-15,M49,1
03-Dec-15,M92,1
03-Dec-15,M8,5
03-Dec-15,M31,140
03-Dec-15,M15,206
03-Dec-15,M50,4
03-Dec-15,M125,2
03-Dec-15,M95,109
03-Dec-15,M81,4
03-Dec-15,M102,1
03-Dec-15,M2,15
03-Dec-15,M24,1008
03-Dec-15,M85,8
03-Dec-15,M69,4
03-Dec-15,M61,3
03-Dec-15,M51,47
03-Dec-15,M76,87
03-Dec-15,M48,37
03-Dec-15,M6,112
03-Dec-15,M93,33
03-Dec-15,M59,1
03-Dec-15,M7,90
03-Dec-15,M68,10
03-Dec-15,M52,3
03-Dec-15,M1,4
03-Dec-15,M37,2
03-Dec-15,M28,117
03-Dec-15,M45,149
03-Dec-15,M27,2
03-Dec-15,M105,38
03-Dec-15,M19,810
03-Dec-15,M44,2
03-Dec-15,M17,35
03-Dec-15,M75,29
03-Dec-15,M10,38
03-Dec-15,M13,72
03-Dec-15,M21,165
03-Dec-15,M35,1
03-Dec-15,M88,2
03-Dec-15,M20,590
02-Dec-15,M95,96
02-Dec-15,M24,714
02-Dec-15,M59,2
02-Dec-15,M97,5
02-Dec-15,M21,176
02-Dec-15,M10,24
02-Dec-15,M51,44
02-Dec-15,M15,198
02-Dec-15,M71,47
02-Dec-15,M45,120
02-Dec-15,M62,25
02-Dec-15,M125,1
02-Dec-15,M74,3
02-Dec-15,M36,3
02-Dec-15,M93,31
02-Dec-15,M99,55
02-Dec-15,M27,4
02-Dec-15,M104,1
02-Dec-15,M19,765
02-Dec-15,M56,5
02-Dec-15,M55,2
02-Dec-15,M108,5
02-Dec-15,M49,2
02-Dec-15,M92,2
02-Dec-15,M81,4
02-Dec-15,M69,5
02-Dec-15,M37,2
02-Dec-15,M94,6
02-Dec-15,M5,283
02-Dec-15,M57,165
02-Dec-15,M34,1
02-Dec-15,M17,29
02-Dec-15,M7,81
02-Dec-15,M53,6
02-Dec-15,M122,9
02-Dec-15,M61,1
02-Dec-15,M8,5
02-Dec-15,M68,13
02-Dec-15,M120,10
02-Dec-15,M121,29
02-Dec-15,M80,1
02-Dec-15,M75,37
02-Dec-15,M98,2
02-Dec-15,M119,4
02-Dec-15,M118,13
02-Dec-15,M9,45
02-Dec-15,M105,55
02-Dec-15,M102,3
02-Dec-15,M31,100
02-Dec-15,M52,2
02-Dec-15,M30,5
02-Dec-15,M76,72
02-Dec-15,M43,2
02-Dec-15,M50,4
02-Dec-15,M44,2
02-Dec-15,M40,1
02-Dec-15,M1,5
02-Dec-15,M2,9
02-Dec-15,M48,20
02-Dec-15,M20,830
02-Dec-15,M25,990
02-Dec-15,M6,114
02-Dec-15,M28,122
02-Dec-15,M13,55
02-Dec-15,M35,2
02-Dec-15,M85,15
02-Dec-15,M103,2
01-Dec-15,M25,675
01-Dec-15,M74,3
01-Dec-15,M62,22
01-Dec-15,M52,7
01-Dec-15,M6,131
01-Dec-15,M22,12
01-Dec-15,M124,1
01-Dec-15,M28,108
01-Dec-15,M59,1
01-Dec-15,M50,2
01-Dec-15,M48,32
01-Dec-15,M24,826
01-Dec-15,M17,34
01-Dec-15,M44,1
01-Dec-15,M57,150
01-Dec-15,M53,5
01-Dec-15,M21,176
01-Dec-15,M38,5
01-Dec-15,M61,1
01-Dec-15,M54,1
01-Dec-15,M85,14
01-Dec-15,M19,756
01-Dec-15,M29,1
01-Dec-15,M7,54
01-Dec-15,M75,32
01-Dec-15,M71,52
01-Dec-15,M105,36
01-Dec-15,M103,1
01-Dec-15,M97,2
01-Dec-15,M37,5
01-Dec-15,M35,2
01-Dec-15,M88,1
01-Dec-15,M55,1
01-Dec-15,M49,3
01-Dec-15,M41,1
01-Dec-15,M1,4
01-Dec-15,M122,11
01-Dec-15,M93,32
01-Dec-15,M2,18
01-Dec-15,M92,1
01-Dec-15,M20,560
01-Dec-15,M13,45
01-Dec-15,M94,4
01-Dec-15,M51,49
01-Dec-15,M108,6
01-Dec-15,M36,1
01-Dec-15,M120,8
01-Dec-15,M30,11
01-Dec-15,M107,1
01-Dec-15,M60,1
01-Dec-15,M10,41
01-Dec-15,M56,6
01-Dec-15,M15,182
01-Dec-15,M118,8
01-Dec-15,M27,4
01-Dec-15,M95,85
01-Dec-15,M45,142
01-Dec-15,M31,104
01-Dec-15,M26,3
01-Dec-15,M9,40
01-Dec-15,M70,4
01-Dec-15,M5,228
01-Dec-15,M69,7
01-Dec-15,M99,47
01-Dec-15,M43,2
01-Dec-15,M119,9
01-Dec-15,M81,3
01-Dec-15,M39,2
01-Dec-15,M121,30
01-Dec-15,M125,5
01-Dec-15,M76,61
01-Dec-15,M68,13
30-Nov-15,M26,1
30-Nov-15,M35,2
30-Nov-15,M48,21
30-Nov-15,M20,520
30-Nov-15,M50,4
30-Nov-15,M37,7
30-Nov-15,M9,54
30-Nov-15,M2,20
30-Nov-15,M59,2
30-Nov-15,M21,110
30-Nov-15,M1,2
30-Nov-15,M52,2
30-Nov-15,M13,51
30-Nov-15,M88,6
30-Nov-15,M121,19
30-Nov-15,M105,34
30-Nov-15,M54,1
30-Nov-15,M93,31
30-Nov-15,M17,31
30-Nov-15,M74,1
30-Nov-15,M68,11
30-Nov-15,M43,2
30-Nov-15,M120,4
30-Nov-15,M28,108
30-Nov-15,M25,840
30-Nov-15,M55,1
30-Nov-15,M44,2
30-Nov-15,M27,3
30-Nov-15,M6,137
30-Nov-15,M7,66
30-Nov-15,M49,1
30-Nov-15,M62,15
30-Nov-15,M45,124
30-Nov-15,M81,3
30-Nov-15,M10,33
30-Nov-15,M75,30
30-Nov-15,M71,55
30-Nov-15,M94,5
30-Nov-15,M85,14
30-Nov-15,M38,1
30-Nov-15,M99,48
30-Nov-15,M24,854
30-Nov-15,M76,58
30-Nov-15,M51,41
30-Nov-15,M70,2
30-Nov-15,M107,2
30-Nov-15,M36,4
30-Nov-15,M15,198
30-Nov-15,M57,126
30-Nov-15,M69,7
30-Nov-15,M119,1
30-Nov-15,M97,2
30-Nov-15,M122,9
30-Nov-15,M125,4
30-Nov-15,M108,11
30-Nov-15,M19,837
30-Nov-15,M31,109
30-Nov-15,M34,2
30-Nov-15,M118,8
30-Nov-15,M56,6
30-Nov-15,M30,20
30-Nov-15,M95,81
30-Nov-15,M61,1
30-Nov-15,M60,3
30-Nov-15,M5,219
30-Nov-15,M92,1
29-Nov-15,M51,43
29-Nov-15,M31,118
29-Nov-15,M71,67
29-Nov-15,M57,139
29-Nov-15,M118,9
29-Nov-15,M56,8
29-Nov-15,M15,160
29-Nov-15,M99,35
29-Nov-15,M76,52
29-Nov-15,M55,1
29-Nov-15,M125,1
29-Nov-15,M122,5
29-Nov-15,M26,1
29-Nov-15,M81,3
29-Nov-15,M119,3
29-Nov-15,M69,4
29-Nov-15,M62,25
29-Nov-15,M45,131
29-Nov-15,M5,221
29-Nov-15,M106,1
29-Nov-15,M36,2
29-Nov-15,M114,1
29-Nov-15,M1,2
29-Nov-15,M50,2
29-Nov-15,M120,1
29-Nov-15,M94,5
29-Nov-15,M97,1
29-Nov-15,M27,4
29-Nov-15,M113,1
29-Nov-15,M2,17
29-Nov-15,M95,112
29-Nov-15,M6,120
29-Nov-15,M24,826
29-Nov-15,M108,9
29-Nov-15,M21,275
29-Nov-15,M85,11
29-Nov-15,M43,2
29-Nov-15,M75,31
29-Nov-15,M107,4
29-Nov-15,M13,68
29-Nov-15,M30,5
29-Nov-15,M124,1
29-Nov-15,M17,22
29-Nov-15,M88,4
29-Nov-15,M105,39
29-Nov-15,M35,2
29-Nov-15,M98,1
29-Nov-15,M9,51
29-Nov-15,M28,105
29-Nov-15,M121,24
29-Nov-15,M10,28
29-Nov-15,M20,640
29-Nov-15,M25,810
29-Nov-15,M53,1
29-Nov-15,M111,1
29-Nov-15,M37,4
29-Nov-15,M68,12
29-Nov-15,M7,100
29-Nov-15,M44,6
29-Nov-15,M19,738
29-Nov-15,M93,29
29-Nov-15,M38,2
29-Nov-15,M52,2
29-Nov-15,M48,24
28-Nov-15,M108,5
28-Nov-15,M94,5
28-Nov-15,M38,3
28-Nov-15,M56,3
28-Nov-15,M92,1
28-Nov-15,M99,36
28-Nov-15,M71,69
28-Nov-15,M62,21
28-Nov-15,M19,873
28-Nov-15,M61,3
28-Nov-15,M24,854
28-Nov-15,M55,1
28-Nov-15,M68,9
28-Nov-15,M21,198
28-Nov-15,M27,3
28-Nov-15,M107,5
28-Nov-15,M122,10
28-Nov-15,M45,137
28-Nov-15,M75,36
28-Nov-15,M74,1
28-Nov-15,M95,80
28-Nov-15,M54,1
28-Nov-15,M119,2
28-Nov-15,M121,23
28-Nov-15,M60,2
28-Nov-15,M88,3
28-Nov-15,M31,105
28-Nov-15,M13,57
28-Nov-15,M50,7
28-Nov-15,M98,2
28-Nov-15,M28,125
28-Nov-15,M93,42
28-Nov-15,M57,162
28-Nov-15,M48,39
28-Nov-15,M2,14
28-Nov-15,M97,3
28-Nov-15,M76,66
28-Nov-15,M110,1
28-Nov-15,M20,660
28-Nov-15,M113,3
28-Nov-15,M15,173
28-Nov-15,M7,78
28-Nov-15,M103,1
28-Nov-15,M5,224
28-Nov-15,M85,11
28-Nov-15,M9,55
28-Nov-15,M69,5
28-Nov-15,M6,114
28-Nov-15,M33,1
28-Nov-15,M30,10
28-Nov-15,M118,8
28-Nov-15,M26,2
28-Nov-15,M105,40
28-Nov-15,M81,3
28-Nov-15,M102,2
28-Nov-15,M25,735
28-Nov-15,M10,29
28-Nov-15,M44,3
28-Nov-15,M37,2
28-Nov-15,M52,4
28-Nov-15,M17,35
28-Nov-15,M1,2
28-Nov-15,M125,2
28-Nov-15,M51,38
28-Nov-15,M120,2
27-Nov-15,M95,77
27-Nov-15,M110,1
27-Nov-15,M94,8
27-Nov-15,M118,9
27-Nov-15,M80,1
27-Nov-15,M97,5
27-Nov-15,M56,3
27-Nov-15,M122,8
27-Nov-15,M99,39
27-Nov-15,M5,205
27-Nov-15,M53,1
27-Nov-15,M55,5
27-Nov-15,M61,2
27-Nov-15,M36,1
27-Nov-15,M108,4
27-Nov-15,M76,63
27-Nov-15,M104,2
27-Nov-15,M51,33
27-Nov-15,M31,109
27-Nov-15,M38,3
27-Nov-15,M70,2
27-Nov-15,M119,7
27-Nov-15,M105,33
27-Nov-15,M62,22
27-Nov-15,M113,1
27-Nov-15,M71,55
27-Nov-15,M120,9
27-Nov-15,M20,530
27-Nov-15,M37,7
27-Nov-15,M75,39
27-Nov-15,M57,145
27-Nov-15,M43,1
27-Nov-15,M85,11
27-Nov-15,M9,44
27-Nov-15,M45,123
27-Nov-15,M10,38
27-Nov-15,M69,8
27-Nov-15,M30,7
27-Nov-15,M15,179
27-Nov-15,M6,123
27-Nov-15,M125,2
27-Nov-15,M121,28
27-Nov-15,M103,1
27-Nov-15,M68,9
27-Nov-15,M48,29
27-Nov-15,M28,117
27-Nov-15,M93,19
27-Nov-15,M13,52
27-Nov-15,M52,5
27-Nov-15,M19,792
27-Nov-15,M2,8
27-Nov-15,M35,4
27-Nov-15,M24,896
27-Nov-15,M44,5
27-Nov-15,M74,1
27-Nov-15,M50,2
27-Nov-15,M7,93
27-Nov-15,M21,165
27-Nov-15,M17,30
27-Nov-15,M88,1
27-Nov-15,M25,855
27-Nov-15,M27,2
27-Nov-15,M1,2
26-Nov-15,M121,31
26-Nov-15,M28,127
26-Nov-15,M17,27
26-Nov-15,M37,2
26-Nov-15,M54,2
26-Nov-15,M20,550
26-Nov-15,M48,33
26-Nov-15,M6,134
26-Nov-15,M59,1
26-Nov-15,M25,840
26-Nov-15,M2,15
26-Nov-15,M10,36
26-Nov-15,M7,98
26-Nov-15,M120,7
26-Nov-15,M43,2
26-Nov-15,M1,1
26-Nov-15,M76,83
26-Nov-15,M19,756
26-Nov-15,M24,924
26-Nov-15,M71,68
26-Nov-15,M34,1
26-Nov-15,M13,51
26-Nov-15,M50,4
26-Nov-15,M55,1
26-Nov-15,M69,4
26-Nov-15,M44,3
26-Nov-15,M70,1
26-Nov-15,M118,4
26-Nov-15,M98,1
26-Nov-15,M103,1
26-Nov-15,M122,7
26-Nov-15,M21,220
26-Nov-15,M9,62
26-Nov-15,M56,7
26-Nov-15,M68,12
26-Nov-15,M105,37
26-Nov-15,M52,4
26-Nov-15,M124,1
26-Nov-15,M31,121
26-Nov-15,M35,2
26-Nov-15,M88,3
26-Nov-15,M75,39
26-Nov-15,M26,4
26-Nov-15,M15,162
26-Nov-15,M107,1
26-Nov-15,M119,6
26-Nov-15,M62,27
26-Nov-15,M51,50
26-Nov-15,M53,4
26-Nov-15,M27,4
26-Nov-15,M97,1
26-Nov-15,M5,213
26-Nov-15,M85,15
26-Nov-15,M45,136
26-Nov-15,M94,2
26-Nov-15,M81,1
26-Nov-15,M57,171
26-Nov-15,M108,6
26-Nov-15,M38,2
26-Nov-15,M99,39
26-Nov-15,M60,1
26-Nov-15,M110,1
26-Nov-15,M93,34
26-Nov-15,M95,96
26-Nov-15,M74,1
26-Nov-15,M30,10
26-Nov-15,M102,1
26-Nov-15,M125,2
26-Nov-15,M36,3
25-Nov-15,M111,1
25-Nov-15,M37,3
25-Nov-15,M50,2
25-Nov-15,M76,79
25-Nov-15,M35,3
25-Nov-15,M27,4
25-Nov-15,M97,2
25-Nov-15,M102,1
25-Nov-15,M119,16
25-Nov-15,M81,6
25-Nov-15,M69,9
25-Nov-15,M28,124
25-Nov-15,M108,7
25-Nov-15,M26,1
25-Nov-15,M31,113
25-Nov-15,M98,1
25-Nov-15,M36,2
25-Nov-15,M121,24
25-Nov-15,M21,198
25-Nov-15,M30,7
25-Nov-15,M45,127
25-Nov-15,M104,1
25-Nov-15,M10,29
25-Nov-15,M15,228
25-Nov-15,M92,4
25-Nov-15,M9,56
25-Nov-15,M85,10
25-Nov-15,M71,65
25-Nov-15,M106,1
25-Nov-15,M124,1
25-Nov-15,M105,31
25-Nov-15,M53,1
25-Nov-15,M20,530
25-Nov-15,M17,38
25-Nov-15,M61,1
25-Nov-15,M13,69
25-Nov-15,M95,103
25-Nov-15,M125,1
25-Nov-15,M57,167
25-Nov-15,M122,8
25-Nov-15,M1,2
25-Nov-15,M48,35
25-Nov-15,M38,2
25-Nov-15,M51,38
25-Nov-15,M68,9
25-Nov-15,M24,770
25-Nov-15,M70,2
25-Nov-15,M52,4
25-Nov-15,M75,45
25-Nov-15,M103,1
25-Nov-15,M99,39
25-Nov-15,M25,945
25-Nov-15,M56,7
25-Nov-15,M62,29
25-Nov-15,M19,765
25-Nov-15,M94,7
25-Nov-15,M2,19
25-Nov-15,M5,223
25-Nov-15,M7,87
25-Nov-15,M44,2
25-Nov-15,M93,26
25-Nov-15,M120,7
25-Nov-15,M6,110
25-Nov-15,M118,10
25-Nov-15,M88,1
25-Nov-15,M34,1
24-Nov-15,M122,3
24-Nov-15,M61,1
24-Nov-15,M27,2
24-Nov-15,M121,22
24-Nov-15,M26,1
24-Nov-15,M119,4
24-Nov-15,M38,1
24-Nov-15,M76,77
24-Nov-15,M102,2
24-Nov-15,M111,1
24-Nov-15,M69,3
24-Nov-15,M57,176
24-Nov-15,M118,7
24-Nov-15,M113,1
24-Nov-15,M85,7
24-Nov-15,M92,2
24-Nov-15,M80,1
24-Nov-15,M45,94
24-Nov-15,M10,34
24-Nov-15,M44,8
24-Nov-15,M15,198
24-Nov-15,M97,4
24-Nov-15,M125,2
24-Nov-15,M5,201
24-Nov-15,M108,8
24-Nov-15,M71,46
24-Nov-15,M53,3
24-Nov-15,M43,1
24-Nov-15,M51,42
24-Nov-15,M30,6
24-Nov-15,M99,29
24-Nov-15,M36,1
24-Nov-15,M68,10
24-Nov-15,M28,139
24-Nov-15,M56,3
24-Nov-15,M62,26
24-Nov-15,M31,101
24-Nov-15,M93,28
24-Nov-15,M94,6
24-Nov-15,M105,29
24-Nov-15,M106,2
24-Nov-15,M120,8
24-Nov-15,M52,2
24-Nov-15,M25,915
24-Nov-15,M81,4
24-Nov-15,M95,107
24-Nov-15,M37,2
24-Nov-15,M13,62
24-Nov-15,M29,1
24-Nov-15,M50,5
24-Nov-15,M54,1
24-Nov-15,M75,34
24-Nov-15,M6,137
24-Nov-15,M19,792
24-Nov-15,M20,700
24-Nov-15,M24,840
24-Nov-15,M2,9
24-Nov-15,M35,1
24-Nov-15,M48,35
24-Nov-15,M7,105
24-Nov-15,M86,1
24-Nov-15,M17,27
24-Nov-15,M21,143
24-Nov-15,M9,65
24-Nov-15,M88,3
23-Nov-15,M36,1
23-Nov-15,M76,70
23-Nov-15,M119,7
23-Nov-15,M69,1
23-Nov-15,M27,5
23-Nov-15,M98,1
23-Nov-15,M102,2
23-Nov-15,M13,48
23-Nov-15,M121,21
23-Nov-15,M1,1
23-Nov-15,M28,131
23-Nov-15,M25,990
23-Nov-15,M81,4
23-Nov-15,M118,7
23-Nov-15,M26,2
23-Nov-15,M106,2
23-Nov-15,M48,31
23-Nov-15,M120,3
23-Nov-15,M52,5
23-Nov-15,M44,4
23-Nov-15,M17,33
23-Nov-15,M103,1
23-Nov-15,M60,1
23-Nov-15,M9,51
23-Nov-15,M30,11
23-Nov-15,M31,106
23-Nov-15,M125,1
23-Nov-15,M43,2
23-Nov-15,M50,3
23-Nov-15,M20,710
23-Nov-15,M2,16
23-Nov-15,M24,798
23-Nov-15,M88,2
23-Nov-15,M38,2
23-Nov-15,M105,36
23-Nov-15,M85,8
23-Nov-15,M122,12
23-Nov-15,M93,32
23-Nov-15,M75,36
23-Nov-15,M74,3
23-Nov-15,M5,195
23-Nov-15,M99,46
23-Nov-15,M62,19
23-Nov-15,M6,132
23-Nov-15,M68,10
23-Nov-15,M37,2
23-Nov-15,M97,3
23-Nov-15,M56,1
23-Nov-15,M10,34
23-Nov-15,M7,101
23-Nov-15,M59,1
23-Nov-15,M71,68
23-Nov-15,M94,2
23-Nov-15,M19,711
23-Nov-15,M92,3
23-Nov-15,M70,3
23-Nov-15,M15,214
23-Nov-15,M45,119
23-Nov-15,M35,3
23-Nov-15,M95,110
23-Nov-15,M108,2
23-Nov-15,M110,1
23-Nov-15,M57,205
23-Nov-15,M51,36
23-Nov-15,M21,264
22-Nov-15,M121,22
22-Nov-15,M50,2
22-Nov-15,M81,6
22-Nov-15,M85,7
22-Nov-15,M31,110
22-Nov-15,M26,1
22-Nov-15,M120,2
22-Nov-15,M27,4
22-Nov-15,M76,87
22-Nov-15,M20,710
22-Nov-15,M1,2
22-Nov-15,M69,4
22-Nov-15,M124,1
22-Nov-15,M113,1
22-Nov-15,M60,1
22-Nov-15,M37,3
22-Nov-15,M5,182
22-Nov-15,M2,12
22-Nov-15,M15,212
22-Nov-15,M119,14
22-Nov-15,M118,9
22-Nov-15,M97,3
22-Nov-15,M53,1
22-Nov-15,M10,39
22-Nov-15,M62,26
22-Nov-15,M9,51
22-Nov-15,M13,63
22-Nov-15,M108,1
22-Nov-15,M35,3
22-Nov-15,M52,2
22-Nov-15,M24,994
22-Nov-15,M125,1
22-Nov-15,M28,140
22-Nov-15,M105,47
22-Nov-15,M48,28
22-Nov-15,M25,1035
22-Nov-15,M98,3
22-Nov-15,M68,13
22-Nov-15,M74,1
22-Nov-15,M95,92
22-Nov-15,M49,1
22-Nov-15,M122,8
22-Nov-15,M30,14
22-Nov-15,M55,2
22-Nov-15,M57,179
22-Nov-15,M44,4
22-Nov-15,M94,3
22-Nov-15,M99,41
22-Nov-15,M17,37
22-Nov-15,M21,286
22-Nov-15,M45,103
22-Nov-15,M51,37
22-Nov-15,M88,2
22-Nov-15,M93,30
22-Nov-15,M7,85
22-Nov-15,M71,75
22-Nov-15,M6,149
22-Nov-15,M56,2
22-Nov-15,M19,801
22-Nov-15,M75,46
22-Nov-15,M34,1
22-Nov-15,M36,2
22-Nov-15,M61,2
21-Nov-15,M70,1
21-Nov-15,M99,41
21-Nov-15,M125,2
21-Nov-15,M62,39
21-Nov-15,M94,5
21-Nov-15,M60,2
21-Nov-15,M30,13
21-Nov-15,M120,3
21-Nov-15,M121,17
21-Nov-15,M71,81
21-Nov-15,M119,6
21-Nov-15,M57,212
21-Nov-15,M15,200
21-Nov-15,M5,124
21-Nov-15,M26,1
21-Nov-15,M13,66
21-Nov-15,M108,2
21-Nov-15,M7,105
21-Nov-15,M56,9
21-Nov-15,M51,46
21-Nov-15,M27,2
21-Nov-15,M74,2
21-Nov-15,M85,4
21-Nov-15,M95,132
21-Nov-15,M76,83
21-Nov-15,M38,4
21-Nov-15,M19,963
21-Nov-15,M122,5
21-Nov-15,M52,7
21-Nov-15,M81,3
21-Nov-15,M31,131
21-Nov-15,M118,8
21-Nov-15,M45,119
21-Nov-15,M44,1
21-Nov-15,M1,2
21-Nov-15,M36,2
21-Nov-15,M93,35
21-Nov-15,M80,2
21-Nov-15,M28,147
21-Nov-15,M92,5
21-Nov-15,M37,1
21-Nov-15,M69,5
21-Nov-15,M53,2
21-Nov-15,M6,154
21-Nov-15,M48,55
21-Nov-15,M105,29
21-Nov-15,M25,1095
21-Nov-15,M17,37
21-Nov-15,M24,966
21-Nov-15,M20,610
21-Nov-15,M59,1
21-Nov-15,M21,297
21-Nov-15,M50,4
21-Nov-15,M10,35
21-Nov-15,M54,1
21-Nov-15,M9,49
21-Nov-15,M2,15
21-Nov-15,M68,7
21-Nov-15,M88,1
21-Nov-15,M97,4
21-Nov-15,M75,40
20-Nov-15,M9,79
20-Nov-15,M2,9
20-Nov-15,M50,3
20-Nov-15,M53,2
20-Nov-15,M54,1
20-Nov-15,M20,730
20-Nov-15,M35,3
20-Nov-15,M44,2
20-Nov-15,M17,32
20-Nov-15,M10,39
20-Nov-15,M29,1
20-Nov-15,M7,95
20-Nov-15,M1,3
20-Nov-15,M105,40
20-Nov-15,M13,43
20-Nov-15,M38,3
20-Nov-15,M19,909
20-Nov-15,M68,17
20-Nov-15,M103,1
20-Nov-15,M6,157
20-Nov-15,M88,2
20-Nov-15,M28,169
20-Nov-15,M93,30
20-Nov-15,M34,1
20-Nov-15,M76,79
20-Nov-15,M37,1
20-Nov-15,M43,1
20-Nov-15,M45,127
20-Nov-15,M124,1
20-Nov-15,M48,49
20-Nov-15,M99,37
20-Nov-15,M120,7
20-Nov-15,M62,27
20-Nov-15,M52,4
20-Nov-15,M92,2
20-Nov-15,M21,176
20-Nov-15,M30,14
20-Nov-15,M69,3
20-Nov-15,M75,54
20-Nov-15,M25,1020
20-Nov-15,M55,1
20-Nov-15,M31,122
20-Nov-15,M5,119
20-Nov-15,M119,4
20-Nov-15,M108,1
20-Nov-15,M97,1
20-Nov-15,M81,2
20-Nov-15,M95,81
20-Nov-15,M122,7
20-Nov-15,M118,5
20-Nov-15,M61,1
20-Nov-15,M110,1
20-Nov-15,M51,36
20-Nov-15,M56,12
20-Nov-15,M24,1134
20-Nov-15,M36,1
20-Nov-15,M85,9
20-Nov-15,M94,3
20-Nov-15,M27,7
20-Nov-15,M60,1
20-Nov-15,M80,3
20-Nov-15,M57,184
20-Nov-15,M71,74
20-Nov-15,M15,206
20-Nov-15,M26,2
20-Nov-15,M121,12
19-Nov-15,M108,8
19-Nov-15,M102,1
19-Nov-15,M70,2
19-Nov-15,M36,1
19-Nov-15,M43,4
19-Nov-15,M95,127
19-Nov-15,M85,13
19-Nov-15,M121,25
19-Nov-15,M71,77
19-Nov-15,M9,62
19-Nov-15,M119,7
19-Nov-15,M15,218
19-Nov-15,M20,660
19-Nov-15,M30,9
19-Nov-15,M69,5
19-Nov-15,M26,1
19-Nov-15,M5,123
19-Nov-15,M29,1
19-Nov-15,M45,139
19-Nov-15,M81,2
19-Nov-15,M8,1
19-Nov-15,M50,4
19-Nov-15,M97,3
19-Nov-15,M122,6
19-Nov-15,M120,6
19-Nov-15,M38,4
19-Nov-15,M35,2
19-Nov-15,M105,40
19-Nov-15,M57,201
19-Nov-15,M6,176
19-Nov-15,M1,4
19-Nov-15,M88,4
19-Nov-15,M110,2
19-Nov-15,M34,1
19-Nov-15,M118,11
19-Nov-15,M76,88
19-Nov-15,M60,3
19-Nov-15,M27,6
19-Nov-15,M17,34
19-Nov-15,M48,54
19-Nov-15,M55,2
19-Nov-15,M52,1
19-Nov-15,M7,94
19-Nov-15,M31,115
19-Nov-15,M125,2
19-Nov-15,M19,882
19-Nov-15,M24,1232
19-Nov-15,M53,1
19-Nov-15,M68,17
19-Nov-15,M75,46
19-Nov-15,M13,59
19-Nov-15,M56,7
19-Nov-15,M37,2
19-Nov-15,M98,2
19-Nov-15,M44,4
19-Nov-15,M93,34
19-Nov-15,M10,54
19-Nov-15,M2,16
19-Nov-15,M99,45
19-Nov-15,M28,155
19-Nov-15,M92,3
19-Nov-15,M51,47
19-Nov-15,M94,4
19-Nov-15,M25,1065
19-Nov-15,M21,198
19-Nov-15,M62,23
